run ID,associated phenotype,pipeline,Archaea Euryarchaeota,Bacteria Acidobacteria,Bacteria Actinobacteria,Bacteria Bacteroidetes,Bacteria Chloroflexi,Bacteria Cyanobacteria,Bacteria Elusimicrobia,Bacteria Firmicutes,Bacteria Fusobacteria,Bacteria Lentisphaerae,Bacteria Nitrospirae,Bacteria Proteobacteria,Bacteria Spirochaetes,Bacteria Synergistetes,Bacteria Tenericutes,Bacteria Verrucomicrobia
ERR209455,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209456,D006262,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0
ERR209457,D006262,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209458,D006262,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209459,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209460,D006262,3,0.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
ERR209461,D006262,3,0.0,0.0,0.0,25.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
ERR209462,D006262,3,0.0,0.0,1.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209463,D006262,3,0.0,0.0,1.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209464,D006262,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209465,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209466,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209468,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209469,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209471,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209472,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209473,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209476,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209477,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209479,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209480,D006262,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209482,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209483,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209484,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209486,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209487,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209488,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209490,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209491,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209493,D006262,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209494,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209495,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209497,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209498,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209499,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209500,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209501,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209502,D006262,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209503,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209504,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209505,D006262,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209506,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209507,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209509,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209511,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209514,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209515,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209517,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209518,D006262,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
ERR209519,D006262,3,0.0,0.0,0.0,126.0,0.0,5.0,0.0,187.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0
ERR209520,D006262,3,0.0,0.0,0.0,12.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209521,D006262,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209522,D006262,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ERR209523,D006262,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209524,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209525,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209526,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209527,D006262,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209528,D006262,3,0.0,0.0,0.0,55.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209529,D003093,3,0.0,0.0,0.0,103.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209530,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209531,D003093,3,0.0,0.0,5.0,142.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209533,D003093,3,0.0,0.0,7.0,13.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209534,D003093,3,0.0,0.0,2.0,42.0,0.0,0.0,0.0,115.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209536,D003093,3,0.0,0.0,1.0,4.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209537,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209538,D003093,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209540,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209541,D003093,3,1.0,0.0,0.0,298.0,0.0,6.0,0.0,157.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0
ERR209543,D003093,3,0.0,0.0,1.0,5.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209544,D003093,3,0.0,0.0,0.0,334.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ERR209546,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209547,D003093,3,0.0,0.0,0.0,383.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209549,D003093,3,0.0,0.0,0.0,208.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
ERR209550,D003093,3,2.0,0.0,12.0,663.0,0.0,3.0,0.0,1035.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0
ERR209552,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209553,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209554,D003093,3,0.0,0.0,1.0,203.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209555,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209556,D003093,3,0.0,0.0,7.0,60.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209557,D003093,3,0.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209558,D003093,3,0.0,0.0,8.0,385.0,0.0,1.0,0.0,1005.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
ERR209559,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209560,D003093,3,0.0,0.0,1.0,9.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209561,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209562,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209563,D003093,3,0.0,0.0,2.0,12.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209566,D003093,3,0.0,0.0,1.0,27.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209567,D003093,3,0.0,0.0,0.0,72.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209569,D003093,3,0.0,0.0,4.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209570,D003093,3,0.0,0.0,5.0,120.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
ERR209571,D003093,3,0.0,1.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209573,D003093,3,0.0,0.0,39.0,1239.0,0.0,0.0,0.0,2559.0,46.0,0.0,0.0,144.0,0.0,0.0,0.0,26.0
ERR209574,D003093,3,0.0,0.0,0.0,87.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209575,D003093,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209576,D003093,3,1.0,0.0,2.0,551.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
ERR209578,D003093,3,0.0,0.0,12.0,43.0,0.0,0.0,0.0,157.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0
ERR209579,D003093,3,0.0,0.0,2.0,212.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
ERR209580,D003093,3,0.0,0.0,2.0,199.0,0.0,0.0,0.0,76.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
ERR209581,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209582,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209583,D003093,3,0.0,0.0,2.0,8.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,1.0
ERR209584,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0
ERR209585,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ERR209586,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209587,D003093,3,0.0,0.0,1.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209588,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209589,D003093,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
ERR209590,D003093,3,0.0,0.0,4.0,63.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ERR209591,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209592,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209593,D003093,3,0.0,0.0,1.0,50.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
ERR209594,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209595,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ERR209596,D003093,3,0.0,0.0,2.0,58.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
ERR209597,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209598,D003093,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209599,D003093,3,0.0,0.0,4.0,99.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209600,D003093,3,0.0,0.0,2.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209601,D003093,3,0.0,0.0,4.0,38.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209602,D003093,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209603,D003093,3,0.0,0.0,2.0,82.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ERR209604,D003093,3,0.0,0.0,1.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209605,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209606,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
ERR209607,D003093,3,0.0,0.0,1.0,58.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209608,D003093,3,0.0,0.0,2.0,46.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209609,D003093,3,0.0,0.0,0.0,24.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209610,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209611,D003093,3,0.0,0.0,1.0,46.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
ERR209612,D003093,3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
ERR209613,D003093,3,0.0,0.0,1.0,18.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ERR209614,D003093,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ERR209616,D003093,3,0.0,0.0,1.0,9.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
ERR209617,D003093,3,0.0,0.0,0.0,29.0,0.0,0.0,0.0,115.0,0.0,2.0,0.0,12.0,0.0,0.0,4.0,0.0
ERR209618,D003093,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ERR209619,D003093,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ERR209620,D003093,3,0.0,0.0,1.0,123.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209621,D003093,3,0.0,0.0,1.0,345.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
ERR209622,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209623,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209624,D003093,3,0.0,0.0,3.0,18.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
ERR209625,D003093,3,0.0,0.0,1.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209626,D003093,3,0.0,0.0,1.0,76.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209627,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209628,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209629,D003093,3,1.0,0.0,2.0,58.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0
ERR209630,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ERR209631,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209632,D003093,3,4.0,1.0,24.0,59.0,0.0,0.0,0.0,309.0,0.0,5.0,0.0,2.0,0.0,1.0,14.0,17.0
ERR209633,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ERR209634,D003093,3,1.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209635,D003093,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209636,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209637,D003093,3,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
ERR209638,D003093,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209639,D003093,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209640,D006262,3,0.0,0.0,0.0,59.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209641,D006262,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209642,D006262,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209643,D006262,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209644,D006262,3,1.0,0.0,3.0,85.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0
ERR209645,D006262,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
ERR209646,D003093,3,0.0,0.0,0.0,40.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209647,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209648,D006262,3,0.0,1.0,7.0,153.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209650,D006262,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
